0	2.6019819
10	1.499908
20	1.710314
30	1.4350481
40	1.3564633
50	1.2531979
60	1.2465032
70	1.0204108
80	1.0131726
90	0.9608291
100	0.94547546
110	0.9626768
120	0.8792651
130	0.83099866
140	0.9883955
150	1.0311134
160	1.022175
170	1.0959905
180	1.1098374
190	0.9035721
200	1.0044789
210	0.78953713
220	0.9345852
230	1.0271329
240	0.87215286
250	0.88012975
260	1.0977314
270	0.86527884
280	0.94613975
290	0.681126
300	0.8879268
310	0.8485431
320	0.7107228
330	1.0523919
340	0.7963859
350	0.8761802
360	0.89323014
370	0.76609826
380	1.1831414
390	0.9619057
400	0.8469281
410	0.812764
420	0.76257646
430	0.81330246
440	0.8291887
450	0.8994841
460	0.84571356
470	0.9613241
480	0.94898576
490	0.98641634
500	0.6654233
510	0.9412084
520	0.74534553
530	0.83497274
540	0.71860826
550	0.87836474
560	0.5366937
570	0.8418577
580	0.7227195
590	0.85308236
600	0.59281194
610	0.77649355
620	0.7574068
630	0.7883911
640	0.7016063
650	0.72152466
660	0.6703938
670	0.66886085
680	0.5880087
690	0.6982933
700	0.6025694
710	0.78549075
720	1.0016241
730	0.75096726
740	0.92113984
750	0.67061377
760	0.6045206
770	0.61097026
780	0.73527527
790	0.5413271
800	0.6760906
810	0.7088864
820	0.8621256
830	0.5598314
840	0.5830452
850	0.7988513
860	0.7475563
870	0.612006
880	0.8280008
890	0.5955358
900	0.58497274
910	0.66627
920	0.79411507
930	0.72659856
940	0.7087662
950	0.727132
960	0.7429879
970	0.45659146
980	0.6902259
990	0.61733615
1000	0.71665263
1010	0.55294853
1020	0.670856
1030	0.75721467
1040	0.6369674
1050	0.8723099
1060	0.5402067
1070	0.7388185
1080	0.75359344
1090	0.72967505
1100	0.85786355
1110	0.7216519
1120	0.97833776
1130	0.49657717
1140	0.5637296
1150	0.5810848
1160	0.5797191
1170	0.70598763
1180	0.8920414
1190	0.58876723
1200	0.8173373
1210	0.6122877
1220	0.628457
1230	0.67708486
1240	0.6455132
1250	0.7216299
1260	0.6719295
1270	0.4385718
1280	0.72917366
1290	0.5319223
1300	0.6914882
1310	0.6269156
1320	0.7091305
1330	0.6020603
1340	0.573486
1350	0.7429583
1360	0.7466575
1370	0.62491417
1380	0.66964877
1390	0.5415216
1400	0.68239564
1410	0.6343451
1420	0.57024145
1430	0.805666
1440	0.5137132
1450	0.53968847
1460	0.62349474
1470	0.6695086
1480	0.60212934
1490	0.5731456
1500	0.703542
1510	0.554406
1520	0.6953157
1530	0.779201
1540	0.5823333
1550	0.7038543
1560	0.38971707
1570	0.6660323
1580	0.6758135
1590	0.6395623
1600	0.98732567
1610	0.5842628
1620	0.5558095
1630	0.7358684
1640	0.6722631
1650	0.5885679
1660	0.5274477
1670	0.7953534
1680	0.64129883
1690	0.5881009
1700	0.50297797
1710	0.7043644
1720	0.6611682
1730	0.8447881
1740	0.5435204
1750	0.6063005
1760	0.48486614
1770	0.68458265
1780	0.8799773
1790	0.6182292
1800	0.6099147
1810	0.580088
1820	0.54303133
1830	0.62458724
1840	0.6072769
1850	0.7194467
1860	0.5832395
1870	0.68686086
1880	0.5730969
1890	0.72822225
1900	0.5458915
1910	0.77278596
1920	0.5948896
1930	0.6149866
1940	0.42220947
1950	0.5458191
1960	0.6369397
1970	0.60581815
1980	0.49157655
1990	0.72113276
2000	0.60838985
2010	0.4830806
2020	0.6514686
2030	0.5318847
2040	0.61548704
2050	0.4680522
2060	0.8073725
2070	0.46790263
2080	0.5665588
2090	0.8229235
2100	0.528026
2110	0.7625604
2120	0.79181933
2130	0.5776755
2140	0.45753217
2150	0.6732682
2160	0.59351933
2170	0.48769975
2180	0.64244515
2190	0.7477831
2200	0.5349048
2210	0.5557238
2220	0.5237545
2230	0.9298706
2240	0.6103656
2250	0.5533553
2260	0.7557602
2270	0.4228825
2280	0.52274376
2290	0.6218988
2300	0.66520035
2310	0.50065637
2320	0.5434069
2330	0.55209005
2340	0.47708094
2350	0.62690717
2360	0.5361904
2370	0.6527403
2380	0.74193555
2390	0.5590502
2400	0.5576115
2410	0.5510647
2420	0.58658725
2430	0.6444187
2440	0.6847916
2450	0.47654656
2460	0.33813515
2470	0.5336209
2480	0.9292171
2490	0.43848217
2500	0.5858065
2510	0.827788
2520	0.577299
2530	0.6499152
2540	0.4765053
2550	0.49633485
2560	0.61838585
2570	0.6746618
2580	0.5960939
2590	0.49849147
2600	0.5681374
2610	0.44507465
2620	0.6139547
2630	0.5983652
2640	0.68579984
2650	0.6592603
2660	0.7695734
2670	0.57051146
2680	0.537231
2690	0.8551845
2700	0.58632034
2710	0.610112
2720	0.6893623
2730	0.59858924
2740	0.64441574
2750	0.47982463
2760	0.6502397
2770	0.6482388
2780	0.5264002
2790	0.60406774
2800	0.562577
2810	0.54694474
2820	0.6340498
2830	0.61736566
2840	0.44076896
2850	0.69672614
2860	0.76125413
2870	0.51517195
2880	0.74283814
2890	0.6473629
2900	0.67437804
2910	0.5947019
2920	0.5718971
2930	0.66396135
2940	0.67533094
2950	0.7955482
2960	0.68582284
2970	0.550269
2980	0.49067107
2990	0.6030989
3000	0.733212
3010	0.79692835
3020	0.785581
3030	0.60918176
3040	0.61607647
3050	0.6621236
3060	0.7135923
3070	0.58922565
3080	0.5768649
3090	0.625128
3100	0.56369215
3110	0.6324928
3120	0.7732312
3130	0.5495532
3140	0.4823581
3150	0.7061509
3160	0.48432893
3170	0.63492465
3180	0.45706984
3190	0.41469142
3200	0.55209595
3210	0.5294123
3220	0.50618047
3230	0.6644685
3240	0.44010258
3250	0.46199524
3260	0.50336915
3270	0.4367696
3280	0.54460174
3290	0.5934742
3300	0.45496473
3310	0.5647407
3320	0.70744014
