0	2.4217684
10	1.3648169
20	0.9892072
30	0.8925798
40	0.96891713
50	1.004268
60	0.9660498
70	0.9772306
80	0.82939386
90	0.6961692
100	0.6302683
110	0.6865243
120	0.6883254
130	0.528796
140	0.6425386
150	0.59818697
160	0.56161124
170	0.6763609
180	0.47057328
190	0.6682689
200	0.49211562
210	0.57000756
220	0.5832869
230	0.75031245
240	0.41122255
250	0.7097048
260	0.7085361
270	0.5931668
280	0.5809082
290	0.7174747
300	0.65307254
310	0.572714
320	0.49612907
330	0.7470292
340	0.6413467
350	0.62935823
360	0.32354632
370	0.32877034
380	0.5270925
390	0.6837929
400	0.420213
410	0.46894187
420	0.41989005
430	0.45703068
440	0.6917799
450	0.3707955
460	0.47980094
470	0.50409955
480	0.4441632
490	0.50244695
500	0.87630004
510	0.60461307
520	0.28645688
530	0.5487756
540	0.41372705
550	0.7114817
560	0.40553614
570	0.47097522
580	0.52396786
590	0.46593738
600	0.44312367
610	0.40012622
620	0.7783463
630	0.49033466
640	0.44244662
650	0.4119971
660	0.40735176
670	0.6158733
680	0.45937324
690	0.44368795
700	0.41383216
710	0.6606737
720	0.47861436
730	0.6185988
740	0.50175184
750	0.40832588
760	0.35085443
770	0.45168635
780	0.5088725
790	0.14302428
800	0.33173263
810	0.3355545
820	0.37665784
830	0.27222502
840	0.72068346
850	0.3941413
860	0.34274602
870	0.45355156
880	0.33001113
890	0.474644
900	0.6457007
910	0.4085835
920	0.2773895
930	0.38280246
940	0.3382916
950	0.25951082
960	0.59144914
970	0.44837812
980	0.36745808
990	0.46151593
1000	0.548358
1010	0.7497404
1020	0.42271972
1030	0.29756242
1040	0.5573618
1050	0.2820907
1060	0.34006053
1070	0.29688913
1080	0.2283469
1090	0.2073305
1100	0.37705684
1110	0.22559223
1120	0.38167173
1130	0.44658715
1140	0.34327278
1150	0.6380452
1160	0.25616598
1170	0.261891
1180	0.4474145
1190	0.2907014
1200	0.2891367
1210	0.28970608
1220	0.29612216
1230	0.39305973
1240	0.2891568
1250	0.48751926
1260	0.3754958
1270	0.39399663
1280	0.3823203
1290	0.25218174
1300	0.29395616
1310	0.21603875
1320	0.4726244
1330	0.36690974
1340	0.44145176
1350	0.3383946
1360	0.22106145
1370	0.22466126
1380	0.24445249
1390	0.16509962
1400	0.45426926
1410	0.46053025
1420	0.2874848
1430	0.35729477
1440	0.16277131
1450	0.28018948
1460	0.23532686
1470	0.2325758
1480	0.40717202
1490	0.1993599
1500	0.25949815
1510	0.45589602
1520	0.21036725
1530	0.66497743
1540	0.38721627
1550	0.35904855
1560	0.36460277
1570	0.20300904
1580	0.12817584
1590	0.35346413
1600	0.40606534
1610	0.38823444
1620	0.2551404
1630	0.24761808
1640	0.31901214
1650	0.42943528
1660	0.3591587
1670	0.45877114
1680	0.29910526
1690	0.17831674
1700	0.6342378
1710	0.3446683
1720	0.44554284
1730	0.19884044
1740	0.36870947
1750	0.41346043
1760	0.4200633
1770	0.18373564
1780	0.399059
1790	0.46314457
1800	0.2881508
1810	0.47873318
1820	0.17789805
1830	0.5138252
1840	0.35275868
1850	0.23689418
1860	0.27225232
1870	0.22379002
1880	0.31566834
1890	0.19075593
1900	0.32096234
1910	0.27962837
1920	0.37336537
1930	0.34297016
1940	0.27313876
1950	0.25265294
1960	0.16180676
1970	0.33688706
1980	0.26951596
1990	0.24332996
2000	0.40007478
2010	0.3877692
2020	0.26212955
2030	0.26785293
2040	0.24058262
2050	0.36176693
2060	0.27180982
2070	0.4205013
2080	0.28507403
2090	0.18120685
2100	0.16398434
2110	0.28629312
2120	0.3392448
2130	0.22865225
2140	0.27954972
2150	0.25495026
2160	0.4403312
2170	0.29702508
2180	0.2589089
2190	0.49461582
2200	0.31392825
2210	0.6087192
2220	0.27852744
2230	0.16796249
2240	0.3531027
2250	0.3949593
2260	0.1628574
2270	0.45222577
2280	0.09518931
2290	0.21379857
2300	0.2726837
2310	0.33907402
2320	0.1953018
2330	0.3624893
2340	0.2880848
2350	0.25975707
2360	0.24205424
2370	0.43720263
2380	0.5397194
2390	0.2963174
2400	0.47909343
2410	0.31865138
2420	0.20133902
2430	0.22991174
2440	0.32029
2450	0.2451915
2460	0.33880416
2470	0.16770701
2480	0.3553024
2490	0.3351509
2500	0.17780523
2510	0.22153834
2520	0.04876595
2530	0.27902377
2540	0.10900555
2550	0.25881732
2560	0.17064263
2570	0.30140328
2580	0.25679258
2590	0.3693458
2600	0.36536896
2610	0.24791288
2620	0.093103625
2630	0.18823761
2640	0.3405876
2650	0.30380023
2660	0.18341929
2670	0.71799636
2680	0.29930246
2690	0.16696846
2700	0.2989128
2710	0.2535633
2720	0.26542458
2730	0.34941924
2740	0.21163216
2750	0.48030674
2760	0.5421607
2770	0.19607562
2780	0.3648009
2790	0.23610702
2800	0.19680499
2810	0.3336885
2820	0.32200804
2830	0.35191917
2840	0.5279625
2850	0.34875342
2860	0.25311297
2870	0.26612318
2880	0.41372573
2890	0.28637195
2900	0.36336997
2910	0.23006739
2920	0.25781497
2930	0.23466997
2940	0.24536051
2950	0.22494914
2960	0.16656506
2970	0.14259133
2980	0.3768901
2990	0.29428115
3000	0.11331721
3010	0.35276872
3020	0.111114375
3030	0.35608044
3040	0.23750396
3050	0.20785865
3060	0.17059036
3070	0.4770335
3080	0.16313265
3090	0.31086302
3100	0.30048501
3110	0.14067777
3120	0.1935903
3130	0.15546204
3140	0.08932766
3150	0.11560626
3160	0.14317413
3170	0.37067574
3180	0.26715
3190	0.24534233
3200	0.30522922
3210	0.117801815
3220	0.34805357
3230	0.19460051
3240	0.1355939
3250	0.24071924
3260	0.24195558
